countyfips,state_name,county_name,NIC_2019,NIC_2020,NUI_2019,NUI_2020,nic_moe_2019,nic_moe_2020,nui_moe_2019,nui_moe_2020,statefips
3,New York,Allegany County,31087.0,30706.0,1824.0,1690.0,241.0,263.0,241.0,263.0,36
5,New York,Bronx County,1075387.0,1044501.0,100053.0,100755.0,7084.0,7366.0,7084.0,7366.0,36
7,New York,Broome County,136878.0,135320.0,7520.0,7441.0,870.0,996.0,870.0,996.0,36
9,New York,Cattaraugus County,54876.0,54479.0,4088.0,3948.0,477.0,523.0,477.0,523.0,36
11,New York,Cayuga County,55305.0,53814.0,2770.0,3248.0,336.0,461.0,336.0,461.0,36
13,New York,Chautauqua County,90754.0,89077.0,5210.0,5695.0,623.0,760.0,623.0,760.0,36
15,New York,Chemung County,61438.0,59885.0,2636.0,3159.0,357.0,489.0,357.0,489.0,36
17,New York,Chenango County,35194.0,34350.0,1703.0,1809.0,219.0,269.0,219.0,269.0,36
19,New York,Clinton County,57270.0,56366.0,3018.0,3161.0,388.0,474.0,388.0,474.0,36
21,New York,Columbia County,41710.0,41025.0,2524.0,2646.0,305.0,382.0,305.0,382.0,36
23,New York,Cortland County,34570.0,33845.0,1506.0,1780.0,203.0,283.0,203.0,283.0,36
25,New York,Delaware County,29444.0,28837.0,1789.0,1846.0,233.0,279.0,233.0,279.0,36
27,New York,Dutchess County,214950.0,213871.0,12124.0,10605.0,1319.0,1320.0,1319.0,1320.0,36
29,New York,Erie County,699779.0,692493.0,29797.0,30230.0,2669.0,3077.0,2669.0,3077.0,36
31,New York,Essex County,25117.0,24693.0,1308.0,1394.0,172.0,215.0,172.0,215.0,36
33,New York,Franklin County,33025.0,33021.0,2492.0,2425.0,310.0,360.0,310.0,360.0,36
35,New York,Fulton County,39773.0,38741.0,2014.0,2284.0,259.0,346.0,259.0,346.0,36
37,New York,Genesee County,42948.0,42206.0,1985.0,2157.0,256.0,325.0,256.0,325.0,36
39,New York,Greene County,32203.0,31776.0,1687.0,1881.0,223.0,284.0,223.0,284.0,36
41,New York,Hamilton County,2783.0,2613.0,218.0,272.0,29.0,40.0,29.0,40.0,36
43,New York,Herkimer County,45082.0,44032.0,2237.0,2643.0,284.0,392.0,284.0,392.0,36
45,New York,Jefferson County,83955.0,81512.0,4191.0,4528.0,555.0,684.0,555.0,684.0,36
47,New York,Kings County,1999069.0,1962921.0,155196.0,160365.0,8356.0,8877.0,8356.0,8877.0,36
49,New York,Lewis County,20085.0,19743.0,1047.0,1097.0,139.0,165.0,139.0,165.0,36
51,New York,Livingston County,44020.0,42928.0,2114.0,2338.0,274.0,357.0,274.0,357.0,36
53,New York,Madison County,51005.0,50107.0,2311.0,2421.0,287.0,359.0,287.0,359.0,36
55,New York,Monroe County,564598.0,556400.0,24849.0,26895.0,2334.0,2769.0,2334.0,2769.0,36
57,New York,Montgomery County,37185.0,36684.0,2044.0,2179.0,270.0,330.0,270.0,330.0,36
59,New York,Nassau County,1057271.0,1060811.0,53385.0,46539.0,4115.0,4021.0,4115.0,4021.0,36
61,New York,New York County,1233810.0,1232652.0,73874.0,61464.0,6020.0,5959.0,6020.0,5959.0,36
63,New York,Niagara County,158994.0,156056.0,7153.0,7560.0,830.0,1019.0,830.0,1019.0,36
65,New York,Oneida County,164866.0,163549.0,9299.0,9079.0,1028.0,1158.0,1028.0,1158.0,36
67,New York,Onondaga County,348701.0,345460.0,17751.0,17478.0,1761.0,1967.0,1761.0,1967.0,36
69,New York,Ontario County,81771.0,80687.0,3475.0,3852.0,421.0,560.0,421.0,560.0,36
71,New York,Orange County,305791.0,302564.0,15775.0,17206.0,1619.0,1984.0,1619.0,1984.0,36
73,New York,Orleans County,28970.0,28514.0,1817.0,1530.0,252.0,229.0,252.0,229.0,36
75,New York,Oswego County,88122.0,87015.0,4904.0,4723.0,609.0,649.0,609.0,649.0,36
77,New York,Otsego County,39832.0,38957.0,2160.0,2263.0,272.0,344.0,272.0,344.0,36
79,New York,Putnam County,76825.0,76334.0,3369.0,3430.0,402.0,485.0,402.0,485.0,36
81,New York,Queens County,1673971.0,1676862.0,191502.0,179116.0,9101.0,9071.0,9101.0,9071.0,36
83,New York,Rensselaer County,121331.0,120403.0,5339.0,4877.0,678.0,656.0,678.0,656.0,36
85,New York,Richmond County,375262.0,376744.0,19502.0,17348.0,1934.0,1948.0,1934.0,1948.0,36
87,New York,Rockland County,255339.0,255680.0,15161.0,13994.0,1482.0,1650.0,1482.0,1650.0,36
91,New York,Saratoga County,179363.0,178176.0,6612.0,6999.0,778.0,930.0,778.0,930.0,36
93,New York,Schenectady County,119744.0,119438.0,6032.0,5482.0,728.0,751.0,728.0,751.0,36
95,New York,Schoharie County,21574.0,21455.0,1160.0,1167.0,151.0,174.0,151.0,174.0,36
97,New York,Schuyler County,13114.0,12899.0,665.0,663.0,89.0,104.0,89.0,104.0,36
99,New York,Seneca County,23597.0,23130.0,1362.0,1565.0,179.0,247.0,179.0,247.0,36
89,New York,St. Lawrence County,73730.0,73164.0,4451.0,4278.0,541.0,582.0,541.0,582.0,36
101,New York,Steuben County,71338.0,69865.0,3881.0,4555.0,466.0,629.0,466.0,629.0,36
103,New York,Suffolk County,1151217.0,1146820.0,62909.0,59023.0,4677.0,4754.0,4677.0,4754.0,36
105,New York,Sullivan County,54921.0,54791.0,3685.0,3808.0,453.0,535.0,453.0,535.0,36
107,New York,Tioga County,36344.0,35738.0,1621.0,1692.0,213.0,257.0,213.0,257.0,36
109,New York,Tompkins County,70894.0,70237.0,3475.0,3324.0,464.0,544.0,464.0,544.0,36
111,New York,Ulster County,127317.0,126003.0,7976.0,8373.0,934.0,1106.0,934.0,1106.0,36
113,New York,Warren County,46979.0,46006.0,2128.0,2552.0,274.0,396.0,274.0,396.0,36
115,New York,Washington County,43888.0,43009.0,2344.0,2393.0,299.0,358.0,299.0,358.0,36
117,New York,Wayne County,68923.0,66625.0,3067.0,4378.0,373.0,621.0,373.0,621.0,36
119,New York,Westchester County,741115.0,736813.0,45099.0,44051.0,3804.0,4085.0,3804.0,4085.0,36
121,New York,Wyoming County,27960.0,27296.0,1289.0,1386.0,168.0,207.0,168.0,207.0,36
123,New York,Yates County,16834.0,16672.0,1520.0,1458.0,190.0,219.0,190.0,219.0,36
1,North Carolina,Alamance County,114466.0,114828.0,19822.0,19432.0,1684.0,1878.0,1684.0,1878.0,37
3,North Carolina,Alexander County,24561.0,24656.0,3867.0,3515.0,415.0,445.0,415.0,445.0,37
5,North Carolina,Alleghany County,6335.0,6496.0,1535.0,1334.0,152.0,169.0,152.0,169.0,37
7,North Carolina,Anson County,15479.0,15143.0,2372.0,2224.0,269.0,307.0,269.0,307.0,37
9,North Carolina,Ashe County,16513.0,16865.0,3261.0,2703.0,338.0,352.0,338.0,352.0,37
11,North Carolina,Avery County,9006.0,9353.0,2135.0,1819.0,215.0,234.0,215.0,234.0,37
13,North Carolina,Beaufort County,29928.0,29660.0,5040.0,4716.0,495.0,557.0,495.0,557.0,37
15,North Carolina,Bertie County,11415.0,10851.0,1639.0,1395.0,193.0,193.0,193.0,193.0,37
17,North Carolina,Bladen County,20748.0,20569.0,3994.0,3781.0,410.0,457.0,410.0,457.0,37
19,North Carolina,Brunswick County,82803.0,86644.0,12873.0,11529.0,1190.0,1249.0,1190.0,1249.0,37
21,North Carolina,Buncombe County,172902.0,173029.0,29493.0,29311.0,2465.0,2692.0,2465.0,2692.0,37
23,North Carolina,Burke County,58384.0,58329.0,10688.0,10340.0,1029.0,1207.0,1029.0,1207.0,37
25,North Carolina,Cabarrus County,165888.0,167859.0,20893.0,21982.0,1837.0,2357.0,1837.0,2357.0,37
27,North Carolina,Caldwell County,54626.0,54638.0,9855.0,9151.0,943.0,1060.0,943.0,1060.0,37
29,North Carolina,Camden County,8026.0,7855.0,1016.0,1229.0,124.0,161.0,124.0,161.0,37
31,North Carolina,Carteret County,44210.0,44655.0,6861.0,5923.0,653.0,685.0,653.0,685.0,37
33,North Carolina,Caswell County,14122.0,13658.0,2162.0,2192.0,232.0,272.0,232.0,272.0,37
35,North Carolina,Catawba County,108538.0,110943.0,19832.0,17352.0,1691.0,1795.0,1691.0,1795.0,37
37,North Carolina,Chatham County,47945.0,49333.0,7803.0,6841.0,737.0,781.0,737.0,781.0,37
39,North Carolina,Cherokee County,16342.0,16770.0,3261.0,2922.0,330.0,376.0,330.0,376.0,37
41,North Carolina,Chowan County,9035.0,8796.0,1207.0,1078.0,142.0,153.0,142.0,153.0,37
43,North Carolina,Clay County,6255.0,6442.0,1302.0,1230.0,142.0,159.0,142.0,159.0,37
45,North Carolina,Cleveland County,66724.0,66749.0,10527.0,10449.0,1015.0,1172.0,1015.0,1172.0,37
47,North Carolina,Columbus County,33987.0,33504.0,6779.0,6351.0,633.0,691.0,633.0,691.0,37
49,North Carolina,Craven County,67098.0,65872.0,9938.0,9817.0,1021.0,1132.0,1021.0,1132.0,37
51,North Carolina,Cumberland County,241380.0,239482.0,34470.0,32332.0,2782.0,2868.0,2782.0,2868.0,37
53,North Carolina,Currituck County,20245.0,21034.0,2944.0,2861.0,329.0,372.0,329.0,372.0,37
55,North Carolina,Dare County,24792.0,24761.0,3918.0,3911.0,418.0,491.0,418.0,491.0,37
57,North Carolina,Davidson County,115355.0,115688.0,19706.0,19656.0,1709.0,1990.0,1709.0,1990.0,37
59,North Carolina,Davie County,29135.0,29068.0,4369.0,4500.0,453.0,532.0,453.0,532.0,37
61,North Carolina,Duplin County,36312.0,35906.0,10019.0,9673.0,880.0,1005.0,880.0,1005.0,37
63,North Carolina,Durham County,227700.0,229453.0,36915.0,35714.0,2979.0,3267.0,2979.0,3267.0,37
65,North Carolina,Edgecombe County,34922.0,33513.0,4790.0,4331.0,540.0,559.0,540.0,559.0,37
67,North Carolina,Forsyth County,264536.0,268019.0,43632.0,37121.0,3205.0,3379.0,3205.0,3379.0,37
69,North Carolina,Franklin County,48533.0,48782.0,7749.0,8342.0,748.0,929.0,748.0,929.0,37
71,North Carolina,Gaston County,159539.0,161140.0,25668.0,23823.0,2045.0,2282.0,2045.0,2282.0,37
73,North Carolina,Gates County,8016.0,7812.0,1068.0,934.0,126.0,136.0,126.0,136.0,37
75,North Carolina,Graham County,5106.0,5148.0,1200.0,1150.0,129.0,144.0,129.0,144.0,37
77,North Carolina,Granville County,40466.0,40015.0,6156.0,6044.0,635.0,687.0,635.0,687.0,37
79,North Carolina,Greene County,11696.0,11471.0,3062.0,2970.0,298.0,323.0,298.0,323.0,37
81,North Carolina,Guilford County,377148.0,379287.0,57058.0,51259.0,4055.0,4307.0,4055.0,4307.0,37
83,North Carolina,Halifax County,31863.0,31079.0,5633.0,5071.0,563.0,602.0,563.0,602.0,37
85,North Carolina,Harnett County,97394.0,99844.0,17293.0,14322.0,1509.0,1522.0,1509.0,1522.0,37
87,North Carolina,Haywood County,40737.0,40651.0,5782.0,5952.0,613.0,722.0,613.0,722.0,37
89,North Carolina,Henderson County,73326.0,73250.0,12599.0,12925.0,1167.0,1301.0,1167.0,1301.0,37
91,North Carolina,Hertford County,13927.0,13346.0,2196.0,1881.0,231.0,246.0,231.0,246.0,37
93,North Carolina,Hoke County,40085.0,40680.0,7934.0,7417.0,837.0,910.0,837.0,910.0,37
95,North Carolina,Hyde County,2792.0,2594.0,562.0,550.0,66.0,74.0,66.0,74.0,37
97,North Carolina,Iredell County,132513.0,134965.0,19485.0,19502.0,1660.0,1882.0,1660.0,1882.0,37
99,North Carolina,Jackson County,24991.0,24676.0,5921.0,6249.0,627.0,729.0,627.0,729.0,37
101,North Carolina,Johnston County,153111.0,160226.0,25998.0,23076.0,2157.0,2240.0,2157.0,2240.0,37
103,North Carolina,Jones County,5791.0,5637.0,1226.0,1157.0,132.0,143.0,132.0,143.0,37
105,North Carolina,Lee County,42348.0,42369.0,8032.0,7826.0,771.0,889.0,771.0,889.0,37
107,North Carolina,Lenoir County,37120.0,36645.0,6522.0,5699.0,673.0,696.0,673.0,696.0,37
109,North Carolina,Lincoln County,61222.0,62112.0,9115.0,8900.0,902.0,1030.0,902.0,1030.0,37
113,North Carolina,Macon County,20671.0,21167.0,4592.0,3992.0,440.0,495.0,440.0,495.0,37
115,North Carolina,Madison County,13727.0,13862.0,2121.0,1992.0,237.0,259.0,237.0,259.0,37
117,North Carolina,Martin County,14609.0,14087.0,2180.0,1972.0,241.0,271.0,241.0,271.0,37
111,North Carolina,McDowell County,29905.0,30138.0,5200.0,4603.0,533.0,564.0,533.0,564.0,37
119,North Carolina,Mecklenburg County,841744.0,856673.0,127730.0,119239.0,6885.0,7232.0,6885.0,7232.0,37
121,North Carolina,Mitchell County,9406.0,9443.0,1604.0,1408.0,172.0,191.0,172.0,191.0,37
123,North Carolina,Montgomery County,16845.0,16830.0,3536.0,3278.0,344.0,384.0,344.0,384.0,37
125,North Carolina,Moore County,67377.0,68393.0,9196.0,9455.0,879.0,1049.0,879.0,1049.0,37
127,North Carolina,Nash County,64769.0,63367.0,9344.0,9687.0,932.0,1084.0,932.0,1084.0,37
129,North Carolina,New Hanover County,161932.0,161268.0,22453.0,23229.0,2093.0,2559.0,2093.0,2559.0,37
131,North Carolina,Northampton County,11695.0,11419.0,1740.0,1479.0,191.0,195.0,191.0,195.0,37
133,North Carolina,Onslow County,140899.0,139184.0,16678.0,17620.0,1837.0,2136.0,1837.0,2136.0,37
135,North Carolina,Orange County,104889.0,107236.0,12277.0,10202.0,1174.0,1115.0,1174.0,1115.0,37
137,North Carolina,Pamlico County,6985.0,6915.0,1191.0,1164.0,128.0,149.0,128.0,149.0,37
139,North Carolina,Pasquotank County,27132.0,26530.0,3756.0,4025.0,437.0,529.0,437.0,529.0,37
141,North Carolina,Pender County,43661.0,45060.0,6755.0,6379.0,665.0,750.0,665.0,750.0,37
143,North Carolina,Perquimans County,8449.0,8457.0,1242.0,1140.0,144.0,157.0,144.0,157.0,37
145,North Carolina,Person County,27230.0,27231.0,3972.0,3774.0,435.0,475.0,435.0,475.0,37
147,North Carolina,Pitt County,131290.0,129656.0,17828.0,18265.0,1930.0,2104.0,1930.0,2104.0,37
149,North Carolina,Polk County,12009.0,12074.0,1969.0,1987.0,221.0,259.0,221.0,259.0,37
151,North Carolina,Randolph County,95989.0,98621.0,20225.0,17534.0,1646.0,1799.0,1646.0,1799.0,37
153,North Carolina,Richmond County,30043.0,29311.0,5159.0,5140.0,543.0,614.0,543.0,614.0,37
155,North Carolina,Robeson County,85346.0,85207.0,19377.0,20893.0,1459.0,1714.0,1459.0,1714.0,37
157,North Carolina,Rockingham County,61389.0,61002.0,9758.0,9385.0,947.0,1083.0,947.0,1083.0,37
159,North Carolina,Rowan County,96304.0,97460.0,16376.0,14411.0,1451.0,1584.0,1451.0,1584.0,37
161,North Carolina,Rutherford County,44208.0,43883.0,7051.0,6935.0,724.0,802.0,724.0,802.0,37
163,North Carolina,Sampson County,40329.0,40826.0,10177.0,8909.0,849.0,932.0,849.0,932.0,37
165,North Carolina,Scotland County,22037.0,21613.0,3511.0,3601.0,368.0,408.0,368.0,408.0,37
167,North Carolina,Stanly County,41779.0,42628.0,7153.0,6255.0,668.0,722.0,668.0,722.0,37
169,North Carolina,Stokes County,31091.0,30319.0,4374.0,4812.0,474.0,604.0,474.0,604.0,37
171,North Carolina,Surry County,46806.0,47497.0,9396.0,8191.0,840.0,911.0,840.0,911.0,37
173,North Carolina,Swain County,8793.0,8703.0,2529.0,2778.0,245.0,291.0,245.0,291.0,37
175,North Carolina,Transylvania County,19188.0,19250.0,3625.0,3540.0,374.0,415.0,374.0,415.0,37
177,North Carolina,Tyrrell County,2136.0,2005.0,416.0,458.0,48.0,61.0,48.0,61.0,37
179,North Carolina,Union County,184249.0,188124.0,23543.0,22754.0,1898.0,2158.0,1898.0,2158.0,37
181,North Carolina,Vance County,30038.0,29400.0,5118.0,4943.0,516.0,587.0,516.0,587.0,37
183,North Carolina,Wake County,866829.0,886318.0,97433.0,92717.0,5973.0,6452.0,5973.0,6452.0,37
185,North Carolina,Warren County,11298.0,10813.0,2322.0,2275.0,234.0,259.0,234.0,259.0,37
187,North Carolina,Washington County,7275.0,7035.0,1196.0,1043.0,133.0,142.0,133.0,142.0,37
189,North Carolina,Watauga County,35874.0,35723.0,5399.0,5477.0,635.0,760.0,635.0,760.0,37
191,North Carolina,Wayne County,83851.0,83107.0,15268.0,14596.0,1431.0,1608.0,1431.0,1608.0,37
193,North Carolina,Wilkes County,43730.0,43947.0,8605.0,7566.0,807.0,884.0,807.0,884.0,37
195,North Carolina,Wilson County,54274.0,53788.0,10451.0,9582.0,1009.0,1064.0,1009.0,1064.0,37
197,North Carolina,Yadkin County,25127.0,24904.0,4551.0,4530.0,456.0,527.0,456.0,527.0,37
199,North Carolina,Yancey County,11089.0,11135.0,2069.0,1924.0,219.0,247.0,219.0,247.0,37
1,North Dakota,Adams County,1424.0,1423.0,149.0,132.0,21.0,20.0,21.0,20.0,38
3,North Dakota,Barnes County,7098.0,6921.0,526.0,663.0,68.0,98.0,68.0,98.0,38
5,North Dakota,Benson County,5097.0,5259.0,635.0,583.0,80.0,87.0,80.0,87.0,38
7,North Dakota,Billings County,648.0,612.0,64.0,68.0,10.0,11.0,10.0,11.0,38
9,North Dakota,Bottineau County,4175.0,4132.0,383.0,439.0,49.0,63.0,49.0,63.0,38
11,North Dakota,Bowman County,2113.0,2020.0,236.0,276.0,32.0,41.0,32.0,41.0,38
13,North Dakota,Burke County,1556.0,1515.0,113.0,150.0,15.0,23.0,15.0,23.0,38
15,North Dakota,Burleigh County,72722.0,71968.0,4333.0,5132.0,485.0,663.0,485.0,663.0,38
17,North Dakota,Cass County,145657.0,144883.0,9575.0,11319.0,945.0,1128.0,945.0,1128.0,38
19,North Dakota,Cavalier County,2559.0,2486.0,173.0,189.0,24.0,30.0,24.0,30.0,38
21,North Dakota,Dickey County,3453.0,3283.0,295.0,313.0,39.0,47.0,39.0,47.0,38
23,North Dakota,Divide County,1513.0,1550.0,170.0,147.0,23.0,24.0,23.0,24.0,38
25,North Dakota,Dunn County,3290.0,3396.0,426.0,360.0,55.0,55.0,55.0,55.0,38
27,North Dakota,Eddy County,1588.0,1485.0,144.0,167.0,19.0,25.0,19.0,25.0,38
29,North Dakota,Emmons County,2043.0,2050.0,268.0,212.0,34.0,32.0,34.0,32.0,38
31,North Dakota,Foster County,2316.0,2180.0,158.0,248.0,22.0,37.0,22.0,37.0,38
33,North Dakota,Golden Valley County,1132.0,1093.0,115.0,113.0,16.0,18.0,16.0,18.0,38
35,North Dakota,Grand Forks County,53714.0,53093.0,3661.0,4188.0,452.0,553.0,452.0,553.0,38
37,North Dakota,Grant County,1348.0,1403.0,210.0,123.0,30.0,21.0,30.0,21.0,38
39,North Dakota,Griggs County,1418.0,1383.0,118.0,131.0,16.0,21.0,16.0,21.0,38
41,North Dakota,Hettinger County,1608.0,1588.0,213.0,195.0,28.0,29.0,28.0,29.0,38
43,North Dakota,Kidder County,1639.0,1635.0,189.0,134.0,27.0,23.0,27.0,23.0,38
45,North Dakota,LaMoure County,2604.0,2594.0,317.0,297.0,40.0,43.0,40.0,43.0,38
47,North Dakota,Logan County,1147.0,1277.0,182.0,84.0,27.0,15.0,27.0,15.0,38
49,North Dakota,McHenry County,4135.0,4123.0,385.0,310.0,51.0,48.0,51.0,48.0,38
51,North Dakota,McIntosh County,1501.0,1514.0,171.0,146.0,23.0,23.0,23.0,23.0,38
53,North Dakota,McKenzie County,12557.0,12460.0,1220.0,1580.0,167.0,227.0,167.0,227.0,38
55,North Dakota,McLean County,6491.0,6475.0,651.0,647.0,79.0,91.0,79.0,91.0,38
57,North Dakota,Mercer County,6217.0,6045.0,335.0,446.0,44.0,67.0,44.0,67.0,38
59,North Dakota,Morton County,24233.0,23949.0,1635.0,2024.0,208.0,294.0,208.0,294.0,38
61,North Dakota,Mountrail County,7977.0,8045.0,1337.0,1399.0,165.0,186.0,165.0,186.0,38
63,North Dakota,Nelson County,1919.0,1824.0,169.0,191.0,23.0,28.0,23.0,28.0,38
65,North Dakota,Oliver County,1388.0,1344.0,118.0,118.0,17.0,19.0,17.0,19.0,38
67,North Dakota,Pembina County,4711.0,4461.0,426.0,511.0,53.0,70.0,53.0,70.0,38
69,North Dakota,Pierce County,2682.0,2638.0,192.0,172.0,28.0,29.0,28.0,29.0,38
71,North Dakota,Ramsey County,8223.0,7897.0,647.0,876.0,84.0,122.0,84.0,122.0,38
73,North Dakota,Ransom County,3800.0,3643.0,269.0,360.0,37.0,52.0,37.0,52.0,38
75,North Dakota,Renville County,1717.0,1627.0,123.0,156.0,17.0,24.0,17.0,24.0,38
77,North Dakota,Richland County,11522.0,11171.0,857.0,1108.0,109.0,151.0,109.0,151.0,38
79,North Dakota,Rolette County,10551.0,11046.0,1657.0,1740.0,188.0,218.0,188.0,218.0,38
81,North Dakota,Sargent County,2786.0,2760.0,215.0,237.0,29.0,36.0,29.0,36.0,38
83,North Dakota,Sheridan County,753.0,736.0,107.0,97.0,14.0,15.0,14.0,15.0,38
85,North Dakota,Sioux County,3285.0,3433.0,460.0,437.0,63.0,70.0,63.0,70.0,38
87,North Dakota,Slope County,503.0,506.0,64.0,41.0,10.0,7.0,10.0,7.0,38
89,North Dakota,Stark County,25319.0,25355.0,1759.0,2420.0,227.0,330.0,227.0,330.0,38
91,North Dakota,Steele County,1348.0,1306.0,66.0,79.0,9.0,13.0,9.0,13.0,38
93,North Dakota,Stutsman County,14134.0,13917.0,1014.0,1079.0,130.0,159.0,130.0,159.0,38
95,North Dakota,Towner County,1450.0,1378.0,173.0,186.0,23.0,27.0,23.0,27.0,38
97,North Dakota,Traill County,5879.0,5642.0,374.0,519.0,49.0,77.0,49.0,77.0,38
99,North Dakota,Walsh County,7461.0,7151.0,794.0,949.0,94.0,121.0,94.0,121.0,38
101,North Dakota,Ward County,52535.0,52309.0,4236.0,4415.0,508.0,563.0,508.0,563.0,38
103,North Dakota,Wells County,2506.0,2400.0,194.0,231.0,26.0,34.0,26.0,34.0,38
105,North Dakota,Williams County,31152.0,31712.0,2885.0,3468.0,359.0,476.0,359.0,476.0,38
1,Ohio,Adams County,20131.0,19920.0,2132.0,2075.0,247.0,278.0,247.0,278.0,39
3,Ohio,Allen County,72808.0,71175.0,5966.0,6560.0,648.0,821.0,648.0,821.0,39
5,Ohio,Ashland County,36832.0,37385.0,4419.0,3708.0,520.0,495.0,520.0,495.0,39
7,Ohio,Ashtabula County,67721.0,66549.0,7386.0,7425.0,801.0,911.0,801.0,911.0,39
9,Ohio,Athens County,42623.0,42310.0,4271.0,4405.0,526.0,676.0,526.0,676.0,39
11,Ohio,Auglaize County,34652.0,34023.0,2180.0,2704.0,259.0,361.0,259.0,361.0,39
13,Ohio,Belmont County,45853.0,44873.0,3694.0,3779.0,426.0,498.0,426.0,498.0,39
15,Ohio,Brown County,32207.0,31924.0,2887.0,2807.0,342.0,371.0,342.0,371.0,39
17,Ohio,Butler County,290643.0,290717.0,24275.0,24195.0,2201.0,2482.0,2201.0,2482.0,39
19,Ohio,Carroll County,19187.0,18366.0,1763.0,2301.0,213.0,298.0,213.0,298.0,39
21,Ohio,Champaign County,29042.0,28505.0,2106.0,2475.0,254.0,347.0,254.0,347.0,39
23,Ohio,Clark County,95606.0,94919.0,8896.0,8345.0,955.0,1008.0,955.0,1008.0,39
25,Ohio,Clermont County,159011.0,156068.0,12006.0,14405.0,1231.0,1581.0,1231.0,1581.0,39
27,Ohio,Clinton County,31149.0,30380.0,2382.0,2818.0,283.0,385.0,283.0,385.0,39
29,Ohio,Columbiana County,70817.0,68607.0,6206.0,7288.0,678.0,905.0,678.0,905.0,39
31,Ohio,Coshocton County,25918.0,25486.0,3060.0,3152.0,351.0,409.0,351.0,409.0,39
33,Ohio,Crawford County,29721.0,29025.0,2476.0,2859.0,301.0,382.0,301.0,382.0,39
35,Ohio,Cuyahoga County,909978.0,889168.0,71497.0,72237.0,4728.0,5240.0,4728.0,5240.0,39
37,Ohio,Darke County,37253.0,36581.0,3321.0,3809.0,373.0,485.0,373.0,485.0,39
39,Ohio,Defiance County,28113.0,27225.0,2059.0,2469.0,249.0,335.0,249.0,335.0,39
41,Ohio,Delaware County,171520.0,174820.0,8122.0,9222.0,876.0,1100.0,876.0,1100.0,39
43,Ohio,Erie County,52634.0,51595.0,4258.0,4307.0,511.0,584.0,511.0,584.0,39
45,Ohio,Fairfield County,121240.0,120720.0,8893.0,10464.0,936.0,1249.0,936.0,1249.0,39
47,Ohio,Fayette County,20945.0,20781.0,1957.0,2074.0,240.0,275.0,240.0,275.0,39
49,Ohio,Franklin County,1023054.0,1014725.0,100068.0,105944.0,6274.0,6904.0,6274.0,6904.0,39
51,Ohio,Fulton County,31666.0,30801.0,2540.0,2899.0,304.0,374.0,304.0,374.0,39
53,Ohio,Gallia County,21157.0,21105.0,2250.0,2098.0,268.0,291.0,268.0,291.0,39
55,Ohio,Geauga County,66676.0,65817.0,7271.0,7323.0,743.0,869.0,743.0,869.0,39
57,Ohio,Greene County,122993.0,123416.0,9227.0,8877.0,1033.0,1123.0,1033.0,1123.0,39
59,Ohio,Guernsey County,28016.0,27251.0,2717.0,3195.0,318.0,422.0,318.0,422.0,39
61,Ohio,Hamilton County,618300.0,617111.0,51666.0,44629.0,3977.0,3856.0,3977.0,3856.0,39
63,Ohio,Hancock County,57290.0,55907.0,3916.0,4833.0,454.0,639.0,454.0,639.0,39
65,Ohio,Hardin County,22472.0,21769.0,1905.0,2591.0,243.0,368.0,243.0,368.0,39
67,Ohio,Harrison County,10612.0,10337.0,1015.0,1143.0,123.0,155.0,123.0,155.0,39
69,Ohio,Henry County,20147.0,19667.0,1517.0,1787.0,184.0,246.0,184.0,246.0,39
71,Ohio,Highland County,31203.0,30993.0,3374.0,3545.0,395.0,478.0,395.0,478.0,39
73,Ohio,Hocking County,20803.0,20293.0,1721.0,1930.0,206.0,261.0,206.0,261.0,39
75,Ohio,Holmes County,28599.0,26494.0,8847.0,10530.0,878.0,1030.0,878.0,1030.0,39
77,Ohio,Huron County,43304.0,42888.0,4213.0,3979.0,474.0,523.0,474.0,523.0,39
79,Ohio,Jackson County,24145.0,23991.0,2218.0,2273.0,268.0,323.0,268.0,323.0,39
81,Ohio,Jefferson County,44952.0,44712.0,3833.0,3520.0,445.0,453.0,445.0,453.0,39
83,Ohio,Knox County,43460.0,43234.0,4173.0,4264.0,492.0,583.0,492.0,583.0,39
85,Ohio,Lake County,167972.0,165462.0,13520.0,14214.0,1314.0,1602.0,1314.0,1602.0,39
87,Ohio,Lawrence County,43815.0,43073.0,3684.0,3731.0,431.0,500.0,431.0,500.0,39
89,Ohio,Licking County,133739.0,133648.0,10388.0,10903.0,1082.0,1293.0,1082.0,1293.0,39
91,Ohio,Logan County,34204.0,33607.0,2677.0,2747.0,305.0,377.0,305.0,377.0,39
93,Ohio,Lorain County,226132.0,225935.0,18632.0,18366.0,1780.0,1927.0,1780.0,1927.0,39
95,Ohio,Lucas County,320963.0,318208.0,28110.0,26215.0,2540.0,2636.0,2540.0,2636.0,39
97,Ohio,Madison County,30412.0,30480.0,2604.0,2437.0,305.0,337.0,305.0,337.0,39
99,Ohio,Mahoning County,157834.0,153500.0,13311.0,14178.0,1328.0,1579.0,1328.0,1579.0,39
