county_state,countyfips,state_name,county_name,NIC_2019,NIC_2020,NUI_2019,NUI_2020,nic_moe_2019,nic_moe_2020,nui_moe_2019,nui_moe_2020,statefips
"Patrick County, VA",141,VA,Patrick County,11144.0,11131.0,1475.0,1251.0,173.0,175.0,173.0,175.0,51
"Petersburg city, VA",730,VA,Petersburg city,22537.0,21464.0,2671.0,2168.0,346.0,335.0,346.0,335.0,51
"Pittsylvania County, VA",143,VA,Pittsylvania County,39846.0,39363.0,5147.0,4395.0,545.0,551.0,545.0,551.0,51
"Poquoson city, VA",735,VA,Poquoson city,9331.0,9196.0,569.0,686.0,74.0,107.0,74.0,107.0,51
"Portsmouth city, VA",740,VA,Portsmouth city,69783.0,69268.0,6725.0,6199.0,794.0,855.0,794.0,855.0,51
"Powhatan County, VA",145,VA,Powhatan County,20935.0,21216.0,2095.0,2039.0,240.0,282.0,240.0,282.0,51
"Prince Edward County, VA",147,VA,Prince Edward County,13516.0,13455.0,1475.0,1415.0,196.0,223.0,196.0,223.0,51
"Prince George County, VA",149,VA,Prince George County,26469.0,26345.0,2164.0,2134.0,265.0,312.0,265.0,312.0,51
"Prince William County, VA",153,VA,Prince William County,371850.0,381747.0,47465.0,39863.0,3491.0,3332.0,3491.0,3332.0,51
"Pulaski County, VA",155,VA,Pulaski County,23017.0,23041.0,2074.0,1889.0,251.0,273.0,251.0,273.0,51
"Radford city, VA",750,VA,Radford city,12117.0,12005.0,979.0,966.0,165.0,184.0,165.0,184.0,51
"Rappahannock County, VA",157,VA,Rappahannock County,4638.0,4463.0,647.0,704.0,75.0,92.0,75.0,92.0,51
"Richmond County, VA",159,VA,Richmond County,4993.0,4888.0,536.0,557.0,69.0,82.0,69.0,82.0,51
"Richmond city, VA",760,VA,Richmond city,163909.0,163242.0,21931.0,20442.0,2042.0,2214.0,2042.0,2214.0,51
"Roanoke County, VA",161,VA,Roanoke County,66772.0,66942.0,5400.0,5020.0,591.0,650.0,591.0,650.0,51
"Roanoke city, VA",770,VA,Roanoke city,71554.0,71337.0,8929.0,8088.0,936.0,1020.0,936.0,1020.0,51
"Rockbridge County, VA",163,VA,Rockbridge County,14399.0,14403.0,1621.0,1636.0,188.0,227.0,188.0,227.0,51
"Rockingham County, VA",165,VA,Rockingham County,56986.0,56590.0,7429.0,7541.0,711.0,867.0,711.0,867.0,51
"Russell County, VA",167,VA,Russell County,18300.0,18339.0,1982.0,1831.0,231.0,259.0,231.0,259.0,51
"Salem city, VA",775,VA,Salem city,17353.0,17006.0,1359.0,1493.0,173.0,222.0,173.0,222.0,51
"Scott County, VA",169,VA,Scott County,13896.0,14014.0,1571.0,1325.0,186.0,187.0,186.0,187.0,51
"Shenandoah County, VA",171,VA,Shenandoah County,30171.0,30082.0,3434.0,3592.0,378.0,467.0,378.0,467.0,51
"Smyth County, VA",173,VA,Smyth County,20655.0,20647.0,2114.0,1891.0,252.0,273.0,252.0,273.0,51
"Southampton County, VA",175,VA,Southampton County,11408.0,11181.0,1105.0,1067.0,130.0,151.0,130.0,151.0,51
"Spotsylvania County, VA",177,VA,Spotsylvania County,105572.0,107103.0,10348.0,9918.0,994.0,1140.0,994.0,1140.0,51
"Stafford County, VA",179,VA,Stafford County,123677.0,124376.0,9461.0,10508.0,983.0,1268.0,983.0,1268.0,51
"Staunton city, VA",790,VA,Staunton city,17184.0,17311.0,1764.0,1815.0,221.0,263.0,221.0,263.0,51
"Suffolk city, VA",800,VA,Suffolk city,71220.0,71235.0,6093.0,5997.0,652.0,755.0,652.0,755.0,51
"Surry County, VA",181,VA,Surry County,4432.0,4306.0,425.0,406.0,55.0,61.0,55.0,61.0,51
"Sussex County, VA",183,VA,Sussex County,5889.0,5688.0,658.0,546.0,83.0,81.0,83.0,81.0,51
"Tazewell County, VA",185,VA,Tazewell County,26554.0,26655.0,3072.0,2692.0,334.0,364.0,334.0,364.0,51
"Virginia Beach city, VA",810,VA,Virginia Beach city,344050.0,343583.0,30531.0,30228.0,2610.0,2944.0,2610.0,2944.0,51
"Warren County, VA",187,VA,Warren County,29589.0,29841.0,3338.0,3161.0,381.0,423.0,381.0,423.0,51
"Washington County, VA",191,VA,Washington County,35218.0,35413.0,4175.0,3473.0,465.0,463.0,465.0,463.0,51
"Waynesboro city, VA",820,VA,Waynesboro city,16501.0,16303.0,1861.0,2004.0,240.0,293.0,240.0,293.0,51
"Westmoreland County, VA",193,VA,Westmoreland County,11830.0,11656.0,1414.0,1430.0,172.0,198.0,172.0,198.0,51
"Williamsburg city, VA",830,VA,Williamsburg city,7416.0,7536.0,648.0,678.0,99.0,122.0,99.0,122.0,51
"Winchester city, VA",840,VA,Winchester city,19460.0,19051.0,2843.0,2705.0,349.0,388.0,349.0,388.0,51
"Wise County, VA",195,VA,Wise County,24365.0,24544.0,3089.0,2584.0,341.0,360.0,341.0,360.0,51
"Wythe County, VA",197,VA,Wythe County,20007.0,19799.0,2136.0,2162.0,254.0,306.0,254.0,306.0,51
"York County, VA",199,VA,York County,52478.0,53172.0,3923.0,3588.0,458.0,485.0,458.0,485.0,51
"Adams County, WA",1,WA,Adams County,14847.0,14506.0,2241.0,2447.0,272.0,325.0,272.0,325.0,53
"Asotin County, WA",3,WA,Asotin County,15618.0,15558.0,1253.0,1349.0,170.0,207.0,170.0,207.0,53
"Benton County, WA",5,WA,Benton County,156468.0,158261.0,14210.0,13831.0,1471.0,1673.0,1471.0,1673.0,53
"Chelan County, WA",7,WA,Chelan County,53641.0,53992.0,7203.0,6720.0,796.0,814.0,796.0,814.0,53
"Clallam County, WA",9,WA,Clallam County,47008.0,47356.0,5052.0,4956.0,569.0,633.0,569.0,633.0,53
"Clark County, WA",11,WA,Clark County,378219.0,383248.0,29670.0,31538.0,2553.0,2958.0,2553.0,2958.0,53
"Columbia County, WA",13,WA,Columbia County,2627.0,2619.0,186.0,195.0,27.0,33.0,27.0,33.0,53
"Cowlitz County, WA",15,WA,Cowlitz County,81230.0,81600.0,6458.0,6534.0,745.0,864.0,745.0,864.0,53
"Douglas County, WA",17,WA,Douglas County,30895.0,30110.0,4053.0,4819.0,465.0,586.0,465.0,586.0,53
"Ferry County, WA",19,WA,Ferry County,4740.0,4859.0,617.0,545.0,74.0,77.0,74.0,77.0,53
"Franklin County, WA",21,WA,Franklin County,70696.0,71616.0,10977.0,11182.0,1190.0,1363.0,1190.0,1363.0,53
"Garfield County, WA",23,WA,Garfield County,1546.0,1530.0,96.0,104.0,14.0,17.0,14.0,17.0,53
"Grant County, WA",25,WA,Grant County,70576.0,71604.0,10953.0,10699.0,1128.0,1251.0,1128.0,1251.0,53
"Grays Harbor County, WA",27,WA,Grays Harbor County,49881.0,50622.0,5377.0,4975.0,594.0,649.0,594.0,649.0,53
"Island County, WA",29,WA,Island County,57658.0,57617.0,4089.0,4413.0,513.0,640.0,513.0,640.0,53
"Jefferson County, WA",31,WA,Jefferson County,17751.0,17655.0,1664.0,1764.0,209.0,250.0,209.0,250.0,53
"King County, WA",33,WA,King County,1819459.0,1873633.0,121875.0,116139.0,6700.0,6815.0,6700.0,6815.0,53
"Kitsap County, WA",35,WA,Kitsap County,200905.0,202249.0,13724.0,13210.0,1401.0,1451.0,1401.0,1451.0,53
"Kittitas County, WA",37,WA,Kittitas County,33988.0,34964.0,3225.0,3027.0,459.0,458.0,459.0,458.0,53
"Klickitat County, WA",39,WA,Klickitat County,14857.0,14959.0,1820.0,1856.0,213.0,255.0,213.0,255.0,53
"Lewis County, WA",41,WA,Lewis County,56325.0,57302.0,5884.0,5799.0,642.0,717.0,642.0,717.0,53
"Lincoln County, WA",43,WA,Lincoln County,7427.0,7446.0,581.0,576.0,72.0,82.0,72.0,82.0,53
"Mason County, WA",45,WA,Mason County,43123.0,44035.0,5117.0,5170.0,577.0,657.0,577.0,657.0,53
"Okanogan County, WA",47,WA,Okanogan County,27270.0,27380.0,4665.0,4665.0,495.0,545.0,495.0,545.0,53
"Pacific County, WA",49,WA,Pacific County,13266.0,13437.0,1604.0,1637.0,196.0,226.0,196.0,226.0,53
"Pend Oreille County, WA",51,WA,Pend Oreille County,8951.0,9264.0,893.0,854.0,107.0,123.0,107.0,123.0,53
"Pierce County, WA",53,WA,Pierce County,700419.0,717566.0,57627.0,52332.0,4210.0,4298.0,4210.0,4298.0,53
"San Juan County, WA",55,WA,San Juan County,10065.0,10004.0,1196.0,1170.0,135.0,155.0,135.0,155.0,53
"Skagit County, WA",57,WA,Skagit County,90418.0,92269.0,9725.0,8975.0,939.0,971.0,939.0,971.0,53
"Skamania County, WA",59,WA,Skamania County,8640.0,8431.0,691.0,740.0,87.0,109.0,87.0,109.0,53
"Snohomish County, WA",61,WA,Snohomish County,653315.0,665362.0,50923.0,51109.0,3804.0,4140.0,3804.0,4140.0,53
"Spokane County, WA",63,WA,Spokane County,392850.0,399592.0,29350.0,26788.0,2665.0,2699.0,2665.0,2699.0,53
"Stevens County, WA",65,WA,Stevens County,31163.0,31661.0,3092.0,2783.0,347.0,367.0,347.0,367.0,53
"Thurston County, WA",67,WA,Thurston County,219374.0,222376.0,16174.0,16528.0,1698.0,1894.0,1698.0,1894.0,53
"Wahkiakum County, WA",69,WA,Wahkiakum County,2722.0,2694.0,245.0,255.0,32.0,40.0,32.0,40.0,53
"Walla Walla County, WA",71,WA,Walla Walla County,40380.0,40649.0,4303.0,4162.0,517.0,576.0,517.0,576.0,53
"Whatcom County, WA",73,WA,Whatcom County,165902.0,168486.0,16675.0,16013.0,1708.0,1843.0,1708.0,1843.0,53
"Whitman County, WA",75,WA,Whitman County,34984.0,34356.0,2609.0,2775.0,402.0,482.0,402.0,482.0,53
"Yakima County, WA",77,WA,Yakima County,176715.0,177246.0,31476.0,30868.0,2499.0,2670.0,2499.0,2670.0,53
"Barbour County, WV",1,WV,Barbour County,11081.0,10972.0,1111.0,1107.0,151.0,177.0,151.0,177.0,54
"Berkeley County, WV",3,WV,Berkeley County,92417.0,94668.0,8050.0,7994.0,926.0,1095.0,926.0,1095.0,54
"Boone County, WV",5,WV,Boone County,15394.0,14912.0,1362.0,1344.0,180.0,207.0,180.0,207.0,54
"Braxton County, WV",7,WV,Braxton County,9251.0,8954.0,978.0,947.0,135.0,149.0,135.0,149.0,54
"Brooke County, WV",9,WV,Brooke County,14872.0,14578.0,1114.0,1164.0,158.0,187.0,158.0,187.0,54
"Cabell County, WV",11,WV,Cabell County,65034.0,64610.0,5855.0,5722.0,722.0,826.0,722.0,826.0,54
"Calhoun County, WV",13,WV,Calhoun County,4767.0,4630.0,474.0,429.0,66.0,69.0,66.0,69.0,54
"Clay County, WV",15,WV,Clay County,6066.0,5785.0,555.0,569.0,76.0,90.0,76.0,90.0,54
"Doddridge County, WV",17,WV,Doddridge County,5029.0,4917.0,475.0,499.0,68.0,81.0,68.0,81.0,54
"Fayette County, WV",19,WV,Fayette County,28569.0,27963.0,2890.0,2707.0,371.0,382.0,371.0,382.0,54
"Gilmer County, WV",21,WV,Gilmer County,4332.0,4220.0,374.0,436.0,56.0,74.0,56.0,74.0,54
"Grant County, WV",23,WV,Grant County,7839.0,7656.0,768.0,830.0,105.0,128.0,105.0,128.0,54
"Greenbrier County, WV",25,WV,Greenbrier County,23689.0,22951.0,2318.0,2442.0,301.0,374.0,301.0,374.0,54
"Hampshire County, WV",27,WV,Hampshire County,15529.0,15415.0,1795.0,1746.0,235.0,273.0,235.0,273.0,54
"Hancock County, WV",29,WV,Hancock County,20028.0,19567.0,1854.0,1964.0,249.0,308.0,249.0,308.0,54
"Hardy County, WV",31,WV,Hardy County,9483.0,9113.0,1094.0,1230.0,143.0,184.0,143.0,184.0,54
"Harrison County, WV",33,WV,Harrison County,49447.0,48402.0,4137.0,4707.0,497.0,653.0,497.0,653.0,54
"Jackson County, WV",35,WV,Jackson County,20813.0,20613.0,1680.0,1646.0,223.0,256.0,223.0,256.0,54
"Jefferson County, WV",37,WV,Jefferson County,43521.0,43927.0,3464.0,3342.0,411.0,451.0,411.0,451.0,54
"Kanawha County, WV",39,WV,Kanawha County,126558.0,124276.0,11108.0,10694.0,1155.0,1285.0,1155.0,1285.0,54
"Lewis County, WV",41,WV,Lewis County,11298.0,11126.0,1007.0,1090.0,137.0,167.0,137.0,167.0,54
"Lincoln County, WV",43,WV,Lincoln County,14810.0,14409.0,1332.0,1235.0,179.0,193.0,179.0,193.0,54
"Logan County, WV",45,WV,Logan County,22277.0,21651.0,2207.0,2241.0,280.0,328.0,280.0,328.0,54
"Marion County, WV",49,WV,Marion County,40491.0,39810.0,3426.0,3966.0,437.0,553.0,437.0,553.0,54
"Marshall County, WV",51,WV,Marshall County,21470.0,20784.0,1603.0,1719.0,222.0,274.0,222.0,274.0,54
"Mason County, WV",53,WV,Mason County,18671.0,18390.0,1395.0,1323.0,185.0,202.0,185.0,202.0,54
"McDowell County, WV",47,WV,McDowell County,11762.0,11330.0,1580.0,1212.0,222.0,205.0,222.0,205.0,54
"Mercer County, WV",55,WV,Mercer County,40472.0,39728.0,3928.0,3598.0,505.0,528.0,505.0,528.0,54
"Mineral County, WV",57,WV,Mineral County,19009.0,18664.0,1389.0,1464.0,199.0,244.0,199.0,244.0,54
"Mingo County, WV",59,WV,Mingo County,16670.0,15939.0,1797.0,1791.0,235.0,266.0,235.0,266.0,54
"Monongalia County, WV",61,WV,Monongalia County,80064.0,79396.0,5943.0,8071.0,776.0,1165.0,776.0,1165.0,54
"Monroe County, WV",63,WV,Monroe County,8791.0,8687.0,1021.0,1003.0,131.0,155.0,131.0,155.0,54
"Morgan County, WV",65,WV,Morgan County,12228.0,12021.0,1336.0,1323.0,174.0,205.0,174.0,205.0,54
"Nicholas County, WV",67,WV,Nicholas County,17046.0,16728.0,1641.0,1560.0,216.0,244.0,216.0,244.0,54
"Ohio County, WV",69,WV,Ohio County,28423.0,27803.0,2032.0,2309.0,271.0,345.0,271.0,345.0,54
"Pendleton County, WV",71,WV,Pendleton County,4477.0,4341.0,485.0,507.0,68.0,82.0,68.0,82.0,54
"Pleasants County, WV",73,WV,Pleasants County,5098.0,5043.0,296.0,344.0,46.0,60.0,46.0,60.0,54
"Pocahontas County, WV",75,WV,Pocahontas County,5285.0,5087.0,502.0,560.0,71.0,87.0,71.0,87.0,54
"Preston County, WV",77,WV,Preston County,22653.0,22353.0,2095.0,2157.0,267.0,313.0,267.0,313.0,54
"Putnam County, WV",79,WV,Putnam County,43262.0,43011.0,2698.0,2983.0,358.0,438.0,358.0,438.0,54
"Raleigh County, WV",81,WV,Raleigh County,49968.0,49278.0,4349.0,3997.0,548.0,584.0,548.0,584.0,54
"Randolph County, WV",83,WV,Randolph County,18405.0,17947.0,1811.0,1775.0,239.0,271.0,239.0,271.0,54
"Ritchie County, WV",85,WV,Ritchie County,6644.0,6509.0,668.0,712.0,91.0,111.0,91.0,111.0,54
"Roane County, WV",87,WV,Roane County,9397.0,9282.0,1059.0,913.0,133.0,137.0,133.0,137.0,54
"Summers County, WV",89,WV,Summers County,7665.0,7411.0,699.0,713.0,98.0,114.0,98.0,114.0,54
"Taylor County, WV",91,WV,Taylor County,11733.0,11580.0,1033.0,1153.0,145.0,180.0,145.0,180.0,54
"Tucker County, WV",93,WV,Tucker County,4445.0,4258.0,449.0,540.0,64.0,83.0,64.0,83.0,54
"Tyler County, WV",95,WV,Tyler County,6107.0,5991.0,453.0,473.0,63.0,76.0,63.0,76.0,54
"Upshur County, WV",97,WV,Upshur County,16115.0,15978.0,1732.0,1706.0,228.0,267.0,228.0,267.0,54
"Wayne County, WV",99,WV,Wayne County,27851.0,27469.0,2723.0,2445.0,358.0,367.0,358.0,367.0,54
"Webster County, WV",101,WV,Webster County,5583.0,5447.0,489.0,479.0,68.0,77.0,68.0,77.0,54
"Wetzel County, WV",103,WV,Wetzel County,10602.0,10421.0,896.0,912.0,122.0,143.0,122.0,143.0,54
"Wirt County, WV",105,WV,Wirt County,4212.0,4042.0,357.0,372.0,50.0,60.0,50.0,60.0,54
"Wood County, WV",107,WV,Wood County,60583.0,58768.0,4781.0,5790.0,573.0,777.0,573.0,777.0,54
"Wyoming County, WV",109,WV,Wyoming County,14323.0,13869.0,1421.0,1387.0,184.0,210.0,184.0,210.0,54
"Adams County, WI",1,WI,Adams County,11803.0,11859.0,1183.0,1083.0,133.0,148.0,133.0,148.0,55
"Ashland County, WI",3,WI,Ashland County,10765.0,10600.0,1055.0,1091.0,124.0,143.0,124.0,143.0,55
"Barron County, WI",5,WI,Barron County,31475.0,31044.0,3083.0,3181.0,335.0,385.0,335.0,385.0,55
"Bayfield County, WI",7,WI,Bayfield County,9478.0,9619.0,1141.0,1012.0,125.0,126.0,125.0,126.0,55
"Brown County, WI",9,WI,Brown County,201040.0,201964.0,16988.0,15763.0,1511.0,1559.0,1511.0,1559.0,55
"Buffalo County, WI",11,WI,Buffalo County,9114.0,9083.0,857.0,829.0,101.0,113.0,101.0,113.0,55
"Burnett County, WI",13,WI,Burnett County,9702.0,9683.0,978.0,986.0,108.0,124.0,108.0,124.0,55
"Calumet County, WI",15,WI,Calumet County,40332.0,40076.0,2056.0,2093.0,250.0,292.0,250.0,292.0,55
"Chippewa County, WI",17,WI,Chippewa County,46955.0,46265.0,3376.0,3782.0,365.0,477.0,365.0,477.0,55
"Clark County, WI",19,WI,Clark County,23811.0,23565.0,4530.0,4483.0,451.0,491.0,451.0,491.0,55
"Columbia County, WI",21,WI,Columbia County,43284.0,42530.0,2700.0,3237.0,300.0,397.0,300.0,397.0,55
"Crawford County, WI",23,WI,Crawford County,10722.0,10515.0,818.0,831.0,99.0,116.0,99.0,116.0,55
"Dane County, WI",25,WI,Dane County,438142.0,443700.0,22745.0,21533.0,1996.0,2210.0,1996.0,2210.0,55
"Dodge County, WI",27,WI,Dodge County,62273.0,61474.0,4125.0,4140.0,441.0,516.0,441.0,516.0,55
"Door County, WI",29,WI,Door County,17477.0,17451.0,1578.0,1516.0,181.0,201.0,181.0,201.0,55
"Douglas County, WI",31,WI,Douglas County,31328.0,31677.0,2360.0,2252.0,278.0,304.0,278.0,304.0,55
"Dunn County, WI",33,WI,Dunn County,32743.0,32385.0,2357.0,2549.0,284.0,365.0,284.0,365.0,55
"Eau Claire County, WI",35,WI,Eau Claire County,77856.0,77165.0,5855.0,6895.0,720.0,935.0,720.0,935.0,55
"Florence County, WI",37,WI,Florence County,2839.0,2771.0,262.0,273.0,34.0,41.0,34.0,41.0,55
"Fond du Lac County, WI",39,WI,Fond du Lac County,76264.0,75330.0,4835.0,4917.0,522.0,598.0,522.0,598.0,55
"Forest County, WI",41,WI,Forest County,6060.0,5900.0,716.0,845.0,79.0,103.0,79.0,103.0,55
"Grant County, WI",43,WI,Grant County,35170.0,35033.0,2990.0,2960.0,341.0,392.0,341.0,392.0,55
"Green County, WI",45,WI,Green County,27811.0,27131.0,1921.0,2018.0,216.0,261.0,216.0,261.0,55
"Green Lake County, WI",47,WI,Green Lake County,12999.0,12731.0,1372.0,1504.0,159.0,195.0,159.0,195.0,55
"Iowa County, WI",49,WI,Iowa County,17872.0,17836.0,1137.0,1024.0,135.0,142.0,135.0,142.0,55
"Iron County, WI",51,WI,Iron County,3523.0,3499.0,281.0,306.0,36.0,44.0,36.0,44.0,55
"Jackson County, WI",53,WI,Jackson County,13855.0,13534.0,1524.0,1721.0,165.0,210.0,165.0,210.0,55
"Jefferson County, WI",55,WI,Jefferson County,63449.0,62893.0,4281.0,4223.0,480.0,545.0,480.0,545.0,55
"Juneau County, WI",57,WI,Juneau County,17899.0,18156.0,1824.0,1606.0,206.0,206.0,206.0,206.0,55
"Kenosha County, WI",59,WI,Kenosha County,129999.0,129547.0,10840.0,10225.0,1142.0,1188.0,1142.0,1188.0,55
"Kewaunee County, WI",61,WI,Kewaunee County,15031.0,14782.0,1071.0,1142.0,128.0,155.0,128.0,155.0,55
"La Crosse County, WI",63,WI,La Crosse County,88758.0,88538.0,4913.0,5456.0,627.0,786.0,627.0,786.0,55
"Lafayette County, WI",65,WI,Lafayette County,11728.0,11832.0,1536.0,1281.0,170.0,165.0,170.0,165.0,55
"Langlade County, WI",67,WI,Langlade County,13031.0,12842.0,1117.0,1158.0,129.0,155.0,129.0,155.0,55
"Lincoln County, WI",69,WI,Lincoln County,19798.0,19386.0,1246.0,1450.0,147.0,197.0,147.0,197.0,55
"Manitowoc County, WI",71,WI,Manitowoc County,57717.0,57476.0,4101.0,3700.0,444.0,455.0,444.0,455.0,55
"Marathon County, WI",73,WI,Marathon County,102814.0,102470.0,7473.0,7847.0,747.0,874.0,747.0,874.0,55
"Marinette County, WI",75,WI,Marinette County,27945.0,27572.0,2033.0,2180.0,238.0,294.0,238.0,294.0,55
"Marquette County, WI",77,WI,Marquette County,10505.0,10461.0,999.0,929.0,117.0,125.0,117.0,125.0,55
"Menominee County, WI",78,WI,Menominee County,3461.0,3592.0,301.0,368.0,45.0,61.0,45.0,61.0,55
"Milwaukee County, WI",79,WI,Milwaukee County,718368.0,710300.0,67133.0,64369.0,4067.0,4280.0,4067.0,4280.0,55
"Monroe County, WI",81,WI,Monroe County,34104.0,33905.0,3344.0,3251.0,371.0,414.0,371.0,414.0,55
"Oconto County, WI",83,WI,Oconto County,27722.0,27641.0,2051.0,2282.0,225.0,287.0,225.0,287.0,55
"Oneida County, WI",85,WI,Oneida County,23822.0,23862.0,1821.0,1644.0,207.0,221.0,207.0,221.0,55
"Outagamie County, WI",87,WI,Outagamie County,146842.0,147148.0,10565.0,10523.0,1094.0,1191.0,1094.0,1191.0,55
"Ozaukee County, WI",89,WI,Ozaukee County,67560.0,67439.0,2890.0,3054.0,346.0,408.0,346.0,408.0,55
"Pepin County, WI",91,WI,Pepin County,5108.0,5014.0,419.0,494.0,52.0,69.0,52.0,69.0,55
"Pierce County, WI",93,WI,Pierce County,32023.0,31785.0,1831.0,1932.0,222.0,265.0,222.0,265.0,55
"Polk County, WI",95,WI,Polk County,31801.0,31304.0,2358.0,2547.0,254.0,316.0,254.0,316.0,55
"Portage County, WI",97,WI,Portage County,51961.0,51865.0,3638.0,3756.0,445.0,503.0,445.0,503.0,55
"Price County, WI",99,WI,Price County,8950.0,8796.0,710.0,638.0,82.0,88.0,82.0,88.0,55
"Racine County, WI",101,WI,Racine County,146699.0,145724.0,11317.0,10579.0,1165.0,1267.0,1165.0,1267.0,55
"Richland County, WI",103,WI,Richland County,11756.0,11610.0,1195.0,1160.0,137.0,152.0,137.0,152.0,55
"Rock County, WI",105,WI,Rock County,123341.0,121832.0,9273.0,9858.0,935.0,1171.0,935.0,1171.0,55
"Rusk County, WI",107,WI,Rusk County,9503.0,9386.0,955.0,824.0,107.0,112.0,107.0,112.0,55
"Sauk County, WI",111,WI,Sauk County,47375.0,47025.0,4315.0,4282.0,458.0,510.0,458.0,510.0,55
"Sawyer County, WI",113,WI,Sawyer County,10495.0,10574.0,1287.0,1351.0,138.0,172.0,138.0,172.0,55
"Shawano County, WI",115,WI,Shawano County,28702.0,28281.0,2833.0,3080.0,298.0,343.0,298.0,343.0,55
"Sheboygan County, WI",117,WI,Sheboygan County,85871.0,85860.0,5748.0,5504.0,633.0,692.0,633.0,692.0,55
"St. Croix County, WI",109,WI,St. Croix County,74225.0,74367.0,3457.0,3832.0,394.0,493.0,394.0,493.0,55
"Taylor County, WI",119,WI,Taylor County,14744.0,14669.0,1389.0,1268.0,157.0,163.0,157.0,163.0,55
"Trempealeau County, WI",121,WI,Trempealeau County,21901.0,21675.0,1937.0,1968.0,222.0,258.0,222.0,258.0,55
"Vernon County, WI",123,WI,Vernon County,21999.0,21255.0,2292.0,2791.0,249.0,356.0,249.0,356.0,55
"Vilas County, WI",125,WI,Vilas County,13388.0,13576.0,1642.0,1571.0,186.0,206.0,186.0,206.0,55
"Walworth County, WI",127,WI,Walworth County,75324.0,75095.0,6732.0,6455.0,689.0,749.0,689.0,749.0,55
"Washburn County, WI",129,WI,Washburn County,10392.0,10222.0,869.0,911.0,97.0,118.0,97.0,118.0,55
"Washington County, WI",131,WI,Washington County,106461.0,105820.0,5082.0,5146.0,590.0,652.0,590.0,652.0,55
"Waukesha County, WI",133,WI,Waukesha County,314847.0,314246.0,13222.0,14112.0,1280.0,1532.0,1280.0,1532.0,55
"Waupaca County, WI",135,WI,Waupaca County,36905.0,36362.0,2679.0,2867.0,300.0,362.0,300.0,362.0,55
"Waushara County, WI",137,WI,Waushara County,15504.0,15233.0,1542.0,1556.0,166.0,194.0,166.0,194.0,55
"Winnebago County, WI",139,WI,Winnebago County,127839.0,128458.0,8357.0,7513.0,958.0,936.0,958.0,936.0,55
"Wood County, WI",141,WI,Wood County,53751.0,52666.0,3278.0,3782.0,359.0,481.0,359.0,481.0,55
"Albany County, WY",1,WY,Albany County,27654.0,27628.0,4179.0,4029.0,531.0,563.0,531.0,563.0,56
"Big Horn County, WY",3,WY,Big Horn County,7085.0,7304.0,1942.0,1488.0,196.0,180.0,196.0,180.0,56
"Campbell County, WY",5,WY,Campbell County,35565.0,35716.0,5531.0,5314.0,559.0,616.0,559.0,616.0,56
"Carbon County, WY",7,WY,Carbon County,9465.0,9356.0,2029.0,1970.0,209.0,238.0,209.0,238.0,56
"Converse County, WY",9,WY,Converse County,9848.0,9777.0,1564.0,1571.0,171.0,196.0,171.0,196.0,56
"Crook County, WY",11,WY,Crook County,4950.0,4976.0,1021.0,927.0,119.0,122.0,119.0,122.0,56
"Fremont County, WY",13,WY,Fremont County,24115.0,24929.0,6931.0,6164.0,592.0,588.0,592.0,588.0,56
"Goshen County, WY",15,WY,Goshen County,7693.0,7636.0,1413.0,1344.0,159.0,174.0,159.0,174.0,56
"Hot Springs County, WY",17,WY,Hot Springs County,2665.0,2624.0,476.0,488.0,56.0,64.0,56.0,64.0,56
"Johnson County, WY",19,WY,Johnson County,5446.0,5526.0,889.0,718.0,105.0,104.0,105.0,104.0,56
"Laramie County, WY",21,WY,Laramie County,71806.0,71787.0,9645.0,10116.0,886.0,1026.0,886.0,1026.0,56
"Lincoln County, WY",23,WY,Lincoln County,13595.0,13622.0,2607.0,2730.0,274.0,310.0,274.0,310.0,56
"Natrona County, WY",25,WY,Natrona County,56236.0,57645.0,9564.0,8786.0,857.0,900.0,857.0,900.0,56
